"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.097,0.492,-0.31,-0.7,0.64,-0.1
"ClusIPW",0.098,0.288,-0.66,0.59,-0.29,-0.37
"addIPW",0.179,0.243,-0.41,0,0.8,-0.45
"Oracle",0.207,0.276,0,-0.1,0.08,-0.99
