"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.094,0.434,-0.6,-0.75,0.15,0.24
"ClusIPW",0.159,0.002,-0.69,-0.1,-0.37,-0.61
"addIPW",0.106,0.277,-0.77,-0.54,-0.32,-0.05
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
