"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.066,0.539,-0.35,-0.57,0.41,0.63
"ClusIPW",0.084,0.349,-0.47,0.7,-0.22,-0.49
"addIPW",0.103,0.332,0.08,-0.27,-0.96,0.05
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
