"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.075,0.561,-0.27,-0.49,0.81,0.19
"ClusIPW",0.091,0.317,-0.63,0.65,-0.19,-0.39
"addIPW",0.147,0.33,-0.41,-0.01,0.85,-0.32
"Oracle",0.198,0.278,0,-0.16,0.08,-0.98
