"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.037,0.66,-0.35,-0.2,0.74,0.53
"ClusIPW",0.078,0.369,-0.47,0.76,-0.24,-0.38
"addIPW",0.2,0.499,0.45,0,0,-0.89
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
