"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.108,0.467,-0.32,-0.33,0.82,-0.34
"ClusIPW",0.068,0.406,-0.35,0.86,-0.18,-0.33
"addIPW",0.197,0.5,0.45,0,0,-0.89
"Oracle",0.2,0.282,0,-0.16,0.08,-0.98
