"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.069,0.574,-0.29,-0.45,0.79,0.3
"ClusIPW",0.157,0.012,-0.69,0.15,-0.69,-0.17
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
