"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.105,0.48,0.37,-0.65,-0.44,-0.51
"ClusIPW",0.061,0.432,-0.24,0.91,-0.21,-0.25
"addIPW",0.198,0.498,0.45,0,0,-0.89
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
