"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.075,0.535,0.39,-0.52,-0.72,0.24
"ClusIPW",0.143,0.101,-0.72,0.29,-0.41,-0.48
"addIPW",0.153,0.12,-0.69,-0.14,0.6,-0.38
"Oracle",0.209,0.281,0,-0.09,0.08,-0.99
