"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.088,0.462,-0.52,-0.26,0.81,0.08
"ClusIPW",0.055,0.466,-0.12,0.98,-0.09,-0.16
"addIPW",0.146,0.274,0.31,0.13,-0.6,-0.73
"Oracle",0.199,0.284,0,-0.16,0.08,-0.98
