"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.061,0.552,-0.2,-0.56,0.06,0.8
"ClusIPW",0.096,0.306,-0.5,0.59,-0.26,-0.58
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.198,0.278,0,-0.16,0.08,-0.98
