"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.069,0.285,-0.62,-0.15,-0.2,0.74
"ClusIPW",0.053,0.48,0.09,0.93,-0.35,-0.07
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.198,0.278,0,-0.16,0.08,-0.98
