"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.507,-0.37,-0.43,0.82,-0.07
"ClusIPW",0.084,0.345,-0.5,0.71,-0.26,-0.43
"addIPW",0.196,0.498,0.45,0,0,-0.89
"Oracle",0.199,0.28,0,-0.16,0.08,-0.98
