"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.08,0.499,-0.29,-0.78,0.04,0.55
"ClusIPW",0.072,0.385,-0.42,0.8,-0.37,-0.22
"addIPW",0.101,0.328,0.32,0.19,-0.86,-0.36
"Oracle",0.199,0.28,0,-0.16,0.08,-0.98
