"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.1,0.482,0.35,-0.69,-0.51,-0.38
"ClusIPW",0.051,0.64,0.52,-0.41,-0.6,0.45
"addIPW",0.08,0.586,0.58,-0.12,-0.79,-0.18
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
