"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.068,0.559,-0.34,-0.49,0.68,0.44
"ClusIPW",0.056,0.461,-0.21,0.95,0.05,-0.21
"addIPW",0.101,0.458,-0.42,-0.22,0.86,-0.17
"Oracle",0.202,0.262,-0.02,-0.13,0.08,-0.99
