"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.079,0.502,-0.09,-0.75,-0.36,0.55
"ClusIPW",0.077,0.369,-0.53,0.77,-0.25,-0.26
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
