"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.029,0.655,0.41,-0.04,-0.86,0.31
"ClusIPW",0.048,0.509,-0.03,0.96,-0.07,0.25
"addIPW",0.063,0.405,0.24,0.27,-0.93,0.03
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
