"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.514,-0.4,-0.27,0.87,-0.01
"ClusIPW",0.144,0.089,-0.82,-0.28,-0.33,-0.38
"addIPW",0.142,0.291,0.29,-0.18,-0.82,-0.46
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
