"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.107,0.449,0.06,-0.81,-0.15,-0.57
"ClusIPW",0.061,0.427,-0.33,0.91,-0.19,-0.15
"addIPW",0.199,0.501,0.45,0,0,-0.89
"Oracle",0.196,0.282,0,-0.16,0.08,-0.98
