"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.491,-0.42,-0.62,0.66,0.07
"ClusIPW",0.07,0.388,-0.49,0.82,-0.22,-0.22
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.199,0.28,0,-0.16,0.08,-0.98
