"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.548,0.44,-0.68,0.17,-0.56
"ClusIPW",0.122,0.255,-0.57,-0.5,-0.35,-0.55
"addIPW",0.088,0.383,0.38,0.22,-0.82,-0.37
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
