"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.523,0.01,-0.97,0.18,0.16
"ClusIPW",0.097,0.295,-0.62,0.6,-0.28,-0.43
"addIPW",0.144,0.478,-0.08,-0.13,0.74,-0.65
"Oracle",0.2,0.281,0,-0.16,0.08,-0.98
