"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.096,0.507,-0.05,-0.82,0.49,-0.28
"ClusIPW",0.144,0.113,-0.66,0.29,-0.31,-0.62
"addIPW",0.199,0.498,0.45,0,0,-0.89
"Oracle",0.2,0.254,-0.06,-0.16,0.08,-0.98
