"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.094,0.502,-0.32,-0.43,0.83,-0.17
"ClusIPW",0.084,0.337,-0.53,0.69,-0.35,-0.36
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.208,0.264,-0.02,-0.08,0.08,-0.99
