"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.09,0.507,-0.2,-0.88,0.42,0.09
"ClusIPW",0.087,0.331,-0.55,0.68,-0.36,-0.32
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.198,0.401,0.09,-0.07,0.18,-0.98
