"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.105,0.458,0.09,-0.85,-0.33,-0.41
"ClusIPW",0.152,0.036,-0.9,0.21,-0.27,-0.25
"addIPW",0.127,0.465,-0.18,-0.18,0.79,-0.55
"Oracle",0.199,0.28,0,-0.16,0.08,-0.98
