"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.09,0.522,0.48,-0.67,-0.51,-0.24
"ClusIPW",0.063,0.428,-0.3,0.91,-0.16,-0.24
"addIPW",0.185,0.451,0.44,0.1,-0.21,-0.87
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
