"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.085,0.518,-0.2,-0.86,0.43,0.19
"ClusIPW",0.054,0.483,-0.07,0.98,0.05,-0.18
"addIPW",0.199,0.501,0.45,0,0,-0.89
"Oracle",0.207,0.269,-0.01,-0.09,0.07,-0.99
