"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.102,0.451,0.18,-0.71,-0.62,-0.27
"ClusIPW",0.097,0.271,-0.74,0.55,-0.33,-0.18
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
