"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.106,0.479,0.01,-0.75,0.33,-0.58
"ClusIPW",0.081,0.363,-0.44,0.71,-0.09,-0.54
"addIPW",0.124,0.533,0.45,-0.2,0.09,-0.86
"Oracle",0.199,0.278,0,-0.16,0.08,-0.98
