"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.09,0.493,-0.17,-0.96,-0.02,0.23
"ClusIPW",0.101,0.359,-0.61,-0.72,-0.33,-0.04
"addIPW",0.111,0.243,-0.82,-0.32,0.45,-0.14
"Oracle",0.199,0.284,0,-0.16,0.08,-0.98
