"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.109,0.46,-0.22,-0.5,0.66,-0.51
"ClusIPW",0.069,0.41,-0.33,0.82,0,-0.47
"addIPW",0.199,0.499,0.45,0,0,-0.89
"Oracle",0.197,0.277,0,-0.16,0.08,-0.98
