"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.498,-0.29,-0.87,0.23,0.33
"ClusIPW",0.158,0.013,-0.73,0.15,-0.35,-0.56
"addIPW",0.199,0.5,0.45,0,0,-0.89
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
