"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.067,0.549,-0.27,-0.62,0.44,0.59
"ClusIPW",0.106,0.425,-0.33,-0.9,-0.1,-0.27
"addIPW",0.157,0.291,-0.43,-0.09,0.8,-0.4
"Oracle",0.206,0.28,0,-0.08,0.08,-0.99
