"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.087,0.519,0.14,-0.95,-0.22,0.17
"ClusIPW",0.135,0.136,-0.78,0.34,-0.3,-0.44
"addIPW",0.17,0.277,0.25,-0.18,-0.56,-0.77
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
