"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.091,0.501,0.44,-0.47,-0.76,-0.11
"ClusIPW",0.072,0.392,-0.42,0.83,-0.24,-0.28
"addIPW",0.161,0.244,0.35,0.07,-0.75,-0.56
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
