"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.072,0.592,0.09,-0.63,0.77,-0.03
"ClusIPW",0.093,0.308,-0.61,0.63,-0.33,-0.36
"addIPW",0.198,0.496,0.45,0,0,-0.89
"Oracle",0.195,0.278,0,-0.16,0.08,-0.98
