"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.088,0.458,-0.58,-0.44,0.65,0.23
"ClusIPW",0.089,0.32,-0.57,0.66,-0.36,-0.34
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
