"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.089,0.537,0.25,-0.9,0.26,-0.23
"ClusIPW",0.089,0.341,-0.48,0.6,0.08,-0.63
"addIPW",0.197,0.498,0.45,0,0,-0.89
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
