"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.089,0.521,-0.16,-0.73,0.66,-0.11
"ClusIPW",0.067,0.407,-0.4,0.86,-0.14,-0.27
"addIPW",0.018,1,1,0,0,0
"Oracle",0.206,0.273,0,-0.11,0.08,-0.99
