"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.067,0.571,-0.03,-0.76,0.29,0.58
"ClusIPW",0.084,0.342,-0.54,0.7,-0.27,-0.39
"addIPW",0.198,0.501,0.45,0,0,-0.89
"Oracle",0.196,0.279,0,-0.16,0.08,-0.98
