"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.093,0.517,-0.19,-0.58,0.76,-0.23
"ClusIPW",0.104,0.341,-0.69,-0.69,-0.18,-0.15
"addIPW",0.198,0.498,0.45,0,0,-0.89
"Oracle",0.199,0.501,0,0,0.08,-1
