"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.524,-0.11,-0.89,0.43,0.11
"ClusIPW",0.071,0.395,-0.41,0.82,-0.12,-0.37
"addIPW",0.198,0.501,0.45,0,0,-0.89
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
