"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.096,0.494,-0.32,-0.44,0.82,-0.19
"ClusIPW",0.159,0.052,-0.39,-0.06,0.28,-0.87
"addIPW",0.093,0.51,-0.31,-0.44,0.83,-0.15
"Oracle",0.2,0.282,0,-0.16,0.08,-0.98
