"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.098,0.499,-0.27,-0.52,0.77,-0.24
"ClusIPW",0.064,0.47,-0.21,-0.42,-0.5,0.73
"addIPW",0.197,0.499,0.45,0,0,-0.89
"Oracle",0.198,0.283,0,-0.16,0.08,-0.98
