"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.02,1,1,0,0,0
"ClusIPW",0.124,0.195,-0.63,0.41,-0.38,-0.54
"addIPW",0.179,0.24,0.34,-0.02,-0.71,-0.61
"Oracle",0.207,0.276,0,-0.1,0.08,-0.99
