"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.093,0.512,0.05,-0.95,0.26,-0.16
"ClusIPW",0.114,0.363,-0.39,-0.73,-0.32,-0.46
"addIPW",0.103,0.254,-0.85,0.41,0.26,-0.2
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
