"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.062,0.599,-0.07,-0.63,0.57,0.53
"ClusIPW",0.088,0.343,-0.38,0.62,-0.1,-0.68
"addIPW",0.199,0.499,0.45,0,0,-0.89
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
