"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.099,0.493,-0.27,-0.59,0.72,-0.25
"ClusIPW",0.066,0.414,-0.36,0.88,-0.14,-0.28
"addIPW",0.129,0.094,-0.72,-0.23,-0.63,0.18
"Oracle",0.206,0.277,0,-0.11,0.08,-0.99
