"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.09,0.521,-0.29,-0.47,0.83,-0.09
"ClusIPW",0.127,0.186,-0.61,0.39,-0.31,-0.61
"addIPW",0.115,0.52,0.5,-0.29,-0.08,-0.81
"Oracle",0.207,0.261,-0.02,-0.08,0.07,-0.99
