"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.084,0.521,-0.16,-0.88,0.39,0.23
"ClusIPW",0.08,0.358,-0.51,0.74,-0.27,-0.34
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.198,0.359,0.07,-0.09,0.16,-0.98
