"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.02,1,1,0,0,0
"ClusIPW",0.069,0.396,-0.4,0.83,-0.3,-0.23
"addIPW",0.084,0.378,0.32,0.29,-0.81,-0.4
"Oracle",0.196,0.281,0,-0.16,0.08,-0.98
