"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.053,0.517,0.49,0.59,-0.59,-0.26
"ClusIPW",0.156,0.161,-0.19,0.15,-0.06,-0.97
"addIPW",0.123,0.466,0.53,-0.15,-0.7,-0.45
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
