"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.082,0.541,0.4,-0.84,-0.37,0.06
"ClusIPW",0.103,0.268,-0.6,0.54,-0.37,-0.45
"addIPW",0.197,0.499,0.45,0,0,-0.89
"Oracle",0.201,0.276,0,-0.15,0.08,-0.99
