"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.097,0.513,0.01,-0.74,0.54,-0.4
"ClusIPW",0.165,0.191,-0.17,-0.25,-0.34,-0.89
"addIPW",0.111,0.389,-0.47,-0.06,0.87,-0.13
"Oracle",0.197,0.283,0,-0.16,0.08,-0.98
