"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.024,0.746,0.49,0.07,-0.81,0.32
"ClusIPW",0.019,1,0.82,0.02,0.22,0.53
"addIPW",0.174,0.188,0.29,-0.02,-0.78,-0.56
"Oracle",0.198,0.283,0,-0.16,0.08,-0.98
