"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.086,0.537,-0.04,-0.8,0.59,-0.07
"ClusIPW",0.076,0.372,-0.51,0.78,-0.22,-0.29
"addIPW",0.196,0.502,0.45,0,0,-0.89
"Oracle",0.206,0.279,0,-0.1,0.08,-0.99
