"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.09,0.524,-0.14,-0.73,0.66,-0.14
"ClusIPW",0.055,0.502,0.15,0.92,0.05,-0.36
"addIPW",0.199,0.501,0.45,0,0,-0.89
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
