"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.04,0.642,-0.32,-0.27,0.65,0.63
"ClusIPW",0.079,0.361,-0.44,0.74,-0.35,-0.37
"addIPW",0.197,0.502,0.45,0,0,-0.89
"Oracle",0.206,0.273,0,-0.11,0.08,-0.99
