"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.015,0.502,-0.45,0,0,0.89
"ClusIPW",0.073,0.381,-0.45,0.8,-0.29,-0.26
"addIPW",0.088,0.381,0.38,0.08,-0.92,-0.07
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
