"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.093,0.483,-0.43,-0.65,0.62,0.1
"ClusIPW",0.159,0,-0.81,0.03,-0.39,-0.44
"addIPW",0.074,0.491,-0.45,0.01,0.89,-0.01
"Oracle",0.206,0.28,0,-0.09,0.08,-0.99
