"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.09,0.412,-0.09,-0.52,-0.8,0.28
"ClusIPW",0.08,0.35,-0.58,0.72,-0.32,-0.19
"addIPW",0.158,0.151,0.17,-0.1,-0.91,-0.35
"Oracle",0.198,0.279,0,-0.16,0.08,-0.98
