"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.064,0.507,-0.41,-0.5,0.11,0.76
"ClusIPW",0.044,0.636,0.45,0.71,0.05,0.53
"addIPW",0.101,0.21,-0.92,0.32,0.13,0.16
"Oracle",0.199,0.28,0,-0.16,0.08,-0.98
